Ticker,Form Type,Filed Date,Reporting Date,URL,Accession Number,Query,quarterly_raw_eps,quarterly_diluted_eps,annual_raw_eps,annual_diluted_eps
MMC,10-Q (Quarterly report),2019-10-30,2019-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270919000043/mmc0930201910q.htm,,,,,,
MMC,10-Q (Quarterly report),2019-08-02,2019-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270919000037/mmc0630201910q.htm,,,,,,
MMC,10-Q (Quarterly report),2019-04-26,2019-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270919000016/mmc0331201910q.htm,,,,,,
MMC,10-Q (Quarterly report),2018-10-26,2018-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270918000039/mmc0930201810q.htm,,,,,,
MMC,10-Q (Quarterly report),2018-07-27,2018-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270918000032/mmc0630201810q.htm,,,,,,
MMC,10-Q (Quarterly report),2018-04-27,2018-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270918000016/mmc0331201810q.htm,,,,,,
MMC,10-Q (Quarterly report),2017-10-27,2017-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270917000035/mmc0930201710q.htm,,,,,,
MMC,10-Q (Quarterly report),2017-07-28,2017-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270917000029/mmc0630201710q.htm,,,,,,
MMC,10-Q (Quarterly report),2017-04-28,2017-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270917000015/mmc0331201710q.htm,,,,,,
MMC,10-Q (Quarterly report),2016-10-28,2016-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270916000082/mmc0930201610q.htm,,,,,,
MMC,10-Q (Quarterly report),2016-08-01,2016-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270916000068/mmc0630201610q.htm,,,,,,
MMC,10-Q (Quarterly report),2016-05-02,2016-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270916000051/mmc0331201610q.htm,,,,,,
MMC,10-Q (Quarterly report),2015-10-29,2015-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270915000032/mmc0930201510q.htm,,,,,,
MMC,10-Q (Quarterly report),2015-07-31,2015-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270915000023/mmc0630201510q.htm,,,,,,
MMC,10-Q (Quarterly report),2015-05-04,2015-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270915000010/mmc0331201510q.htm,,,,,,
MMC,10-Q (Quarterly report),2014-11-04,2014-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270914000038/mmc0930201410q.htm,,,,,,
MMC,10-Q (Quarterly report),2014-08-04,2014-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270914000032/mmc0630201410q.htm,,,,,,
MMC,10-Q (Quarterly report),2014-05-08,2014-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270914000013/mmc0331201410q.htm,,,,,,
MMC,10-Q (Quarterly report),2013-11-07,2013-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270913000039/mmc0930201310q.htm,,,,,,
MMC,10-Q (Quarterly report),2013-08-08,2013-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270913000032/mmc0630201310q.htm,,,,,,
MMC,10-Q (Quarterly report),2013-05-09,2013-03-31,https://www.sec.gov/Archives/edgar/data/62709/000006270913000014/mmc0331201310q.htm,,,,,,
MMC,10-Q (Quarterly report),2012-11-08,2012-09-30,https://www.sec.gov/Archives/edgar/data/62709/000006270912000064/mmc-0930201210q.htm,,,,,,
MMC,10-Q (Quarterly report),2012-08-08,2012-06-30,https://www.sec.gov/Archives/edgar/data/62709/000006270912000046/mmc-0630201210q.htm,,,,,,
MMC,10-Q (Quarterly report),2012-05-08,2012-05-08,https://www.sec.gov/Archives/edgar/data/62709/000006270912000032/mmc-0331201210q.htm,,,,,,
MMC,10-K (Annual report),2024-02-12,2023-12-31,https://www.sec.gov/Archives/edgar/data/62709/000006270924000016/mmc-20231231.htm,,,,,,
